raceId,driverId,stop,lap,time,duration,milliseconds
950,821,1,19,0 days 14:39:57,0 days 00:00:23.878000,23878
950,3,1,20,0 days 14:40:58,0 days 00:00:22.831000,22831
950,830,2,20,0 days 14:41:36,0 days 00:00:23.744000,23744
950,825,2,20,0 days 14:41:50,0 days 00:00:23.257000,23257
950,154,2,20,0 days 14:41:52,0 days 00:00:24.615000,24615
950,831,2,20,0 days 14:42:01,0 days 00:00:23.735000,23735
950,822,2,21,0 days 14:43:09,0 days 00:00:22.630000,22630
950,1,4,21,0 days 14:43:15,0 days 00:00:22.626000,22626
950,835,2,24,0 days 14:49:09,0 days 00:00:23.280000,23280
950,807,3,26,0 days 14:52:18,0 days 00:00:29.570000,29570
950,18,2,27,0 days 14:53:52,0 days 00:00:23.029000,23029
950,836,2,27,0 days 14:54:13,0 days 00:00:24.104000,24104
950,815,3,28,0 days 14:55:33,0 days 00:00:22.351000,22351
950,828,2,28,0 days 14:55:48,0 days 00:00:23.563000,23563
950,837,2,28,0 days 14:56:08,0 days 00:00:24.635000,24635
950,822,3,30,0 days 14:58:55,0 days 00:00:22.747000,22747
950,1,5,30,0 days 14:59:03,0 days 00:00:22.698000,22698
950,13,2,31,0 days 15:00:34,0 days 00:00:23.349000,23349
950,4,2,32,0 days 15:02:40,0 days 00:00:22.927000,22927
950,832,3,33,0 days 15:04:13,0 days 00:00:24.269000,24269
950,154,3,33,0 days 15:04:55,0 days 00:00:23.342000,23342
950,821,2,34,0 days 15:06:14,0 days 00:00:22.963000,22963
950,826,3,35,0 days 15:07:13,0 days 00:00:22.684000,22684
950,20,3,35,0 days 15:07:15,0 days 00:00:22.350000,22350
950,825,3,35,0 days 15:08:20,0 days 00:00:22.677000,22677
950,3,2,36,0 days 15:08:27,0 days 00:00:23.559000,23559
950,817,3,37,0 days 15:10:56,0 days 00:00:22.426000,22426
950,8,3,37,0 days 15:11:04,0 days 00:00:22.832000,22832
950,835,3,38,0 days 15:13:56,0 days 00:00:24.099000,24099
950,830,3,39,0 days 15:14:39,0 days 00:00:23.130000,23130
950,831,3,40,0 days 15:17:07,0 days 00:00:25.357000,25357
950,837,3,40,0 days 15:17:16,0 days 00:00:24.369000,24369
950,821,3,43,0 days 15:21:59,0 days 00:00:23.070000,23070
950,836,3,43,0 days 15:22:12,0 days 00:00:24.274000,24274
950,18,3,44,0 days 15:23:28,0 days 00:00:22.510000,22510
950,154,4,44,0 days 15:24:06,0 days 00:00:23.284000,23284
950,807,4,46,0 days 15:27:09,0 days 00:00:22.790000,22790
951,826,1,1,0 days 15:05:38,0 days 00:00:41.282000,41282
951,817,1,1,0 days 15:05:43,0 days 00:00:47.763000,47763
951,828,1,1,0 days 15:05:50,0 days 00:00:30.529000,30529
951,815,1,1,0 days 15:06:03,0 days 00:00:32.800000,32800
951,821,1,1,0 days 15:06:09,0 days 00:00:40.169000,40169
951,826,2,8,0 days 15:20:21,0 days 00:00:38.906000,38906
951,821,2,9,0 days 15:22:11,0 days 00:00:25.037000,25037
951,832,1,11,0 days 15:25:31,0 days 00:00:30.805000,30805
951,831,1,12,0 days 15:27:22,0 days 00:00:30.259000,30259
951,836,1,13,0 days 15:29:06,0 days 00:00:31.433000,31433
951,835,1,14,0 days 15:30:40,0 days 00:00:30.805000,30805
951,822,1,16,0 days 15:33:39,0 days 00:00:29.841000,29841
951,825,1,16,0 days 15:34:05,0 days 00:00:30.585000,30585
951,1,1,17,0 days 15:35:21,0 days 00:00:30.001000,30001
951,154,1,17,0 days 15:35:49,0 days 00:00:31.420000,31420
951,13,1,18,0 days 15:37:14,0 days 00:00:29.551000,29551
951,8,1,20,0 days 15:40:29,0 days 00:00:30.498000,30498
951,18,1,20,0 days 15:41:08,0 days 00:00:30.580000,30580
951,3,1,21,0 days 15:41:55,0 days 00:00:29.709000,29709
951,4,1,21,0 days 15:42:40,0 days 00:00:29.751000,29751
951,830,1,22,0 days 15:44:13,0 days 00:00:30.553000,30553
951,815,2,27,0 days 15:53:11,0 days 00:00:30.400000,30400
951,828,2,28,0 days 15:55:13,0 days 00:00:30.433000,30433
951,817,2,29,0 days 15:57:02,0 days 00:00:31.205000,31205
951,836,2,39,0 days 16:14:54,0 days 00:00:57.151000,57151
951,13,2,46,0 days 16:25:17,0 days 00:00:30.065000,30065
952,13,1,8,0 days 14:17:31,0 days 00:00:21.384000,21384
952,815,1,9,0 days 14:18:56,0 days 00:00:22.679000,22679
952,826,1,9,0 days 14:19:03,0 days 00:00:23.277000,23277
952,828,1,9,0 days 14:19:07,0 days 00:00:22.840000,22840
952,832,1,10,0 days 14:20:24,0 days 00:00:22.874000,22874
952,18,1,10,0 days 14:20:28,0 days 00:00:22.280000,22280
952,807,1,10,0 days 14:20:31,0 days 00:00:22.176000,22176
952,825,1,10,0 days 14:20:34,0 days 00:00:22.843000,22843
952,817,1,11,0 days 14:21:44,0 days 00:00:21.738000,21738
952,4,1,11,0 days 14:22:02,0 days 00:00:21.795000,21795
952,835,1,11,0 days 14:22:09,0 days 00:00:23.283000,23283
952,836,1,11,0 days 14:22:14,0 days 00:00:24.554000,24554
952,830,1,12,0 days 14:23:18,0 days 00:00:22.369000,22369
952,8,1,12,0 days 14:23:25,0 days 00:00:22.107000,22107
952,822,1,12,0 days 14:23:27,0 days 00:00:21.856000,21856
952,831,1,12,0 days 14:23:45,0 days 00:00:22.976000,22976
952,20,1,15,0 days 14:27:51,0 days 00:00:21.643000,21643
952,154,1,15,0 days 14:28:12,0 days 00:00:23.187000,23187
952,821,1,16,0 days 14:29:51,0 days 00:00:23.206000,23206
952,837,1,22,0 days 14:39:41,0 days 00:00:28.753000,28753
952,828,2,24,0 days 14:42:39,0 days 00:00:23.122000,23122
952,13,2,25,0 days 14:43:57,0 days 00:00:22.568000,22568
952,826,2,25,0 days 14:44:06,0 days 00:00:22.234000,22234
952,817,2,28,0 days 14:47:45,0 days 00:00:22.104000,22104
952,20,2,29,0 days 14:49:18,0 days 00:00:22.617000,22617
952,154,2,29,0 days 14:50:06,0 days 00:00:22.844000,22844
952,821,2,30,0 days 14:51:38,0 days 00:00:22.430000,22430
952,825,2,30,0 days 14:51:49,0 days 00:00:23.165000,23165
952,835,2,33,0 days 14:56:34,0 days 00:00:22.397000,22397
952,836,2,33,0 days 14:56:46,0 days 00:00:24.387000,24387
952,830,2,34,0 days 14:56:52,0 days 00:00:22.348000,22348
952,8,2,35,0 days 14:58:25,0 days 00:00:22.169000,22169
952,815,2,35,0 days 14:59:10,0 days 00:00:21.918000,21918
952,18,2,36,0 days 15:00:49,0 days 00:00:22.590000,22590
952,831,2,36,0 days 15:01:17,0 days 00:00:23.090000,23090
952,20,3,37,0 days 15:01:30,0 days 00:00:21.603000,21603
952,154,3,37,0 days 15:02:52,0 days 00:00:34.832000,34832
952,832,2,38,0 days 15:03:35,0 days 00:00:22.937000,22937
952,822,2,39,0 days 15:04:59,0 days 00:00:22.443000,22443
952,4,2,39,0 days 15:05:28,0 days 00:00:22.987000,22987
952,828,3,40,0 days 15:07:25,0 days 00:00:22.897000,22897
952,13,3,41,0 days 15:08:28,0 days 00:00:21.831000,21831
952,817,3,43,0 days 15:10:31,0 days 00:00:21.683000,21683
952,837,2,48,0 days 15:20:28,0 days 00:00:26.186000,26186
952,826,3,51,0 days 15:23:51,0 days 00:00:22.769000,22769
952,825,3,55,0 days 15:30:33,0 days 00:00:22.122000,22122
952,817,4,65,0 days 15:43:55,0 days 00:00:23.133000,23133
953,826,1,1,0 days 14:03:20,0 days 00:01:32.609000,92609
953,826,2,2,0 days 14:07:55,0 days 00:00:19.918000,19918
953,825,1,7,0 days 14:15:27,0 days 00:00:25.583000,25583
953,18,1,8,0 days 14:17:20,0 days 00:00:25.766000,25766
953,831,1,8,0 days 14:17:30,0 days 00:00:28.242000,28242
953,826,3,7,0 days 14:17:32,0 days 00:00:27.698000,27698
953,828,1,11,0 days 14:22:52,0 days 00:00:27.176000,27176
953,837,1,11,0 days 14:22:57,0 days 00:00:29.117000,29117
953,830,1,12,0 days 14:24:33,0 days 00:00:25.604000,25604
953,20,1,13,0 days 14:25:55,0 days 00:00:25.114000,25114
953,4,1,14,0 days 14:27:38,0 days 00:00:25.512000,25512
953,807,1,15,0 days 14:29:11,0 days 00:00:25.215000,25215
953,822,1,15,0 days 14:29:22,0 days 00:00:27.364000,27364
953,154,1,15,0 days 14:29:44,0 days 00:00:33.490000,33490
953,821,1,16,0 days 14:31:01,0 days 00:00:26.044000,26044
953,3,1,20,0 days 14:37:17,0 days 00:00:26.698000,26698
953,13,1,20,0 days 14:37:38,0 days 00:00:24.934000,24934
953,832,1,21,0 days 14:38:53,0 days 00:00:27.738000,27738
953,815,1,21,0 days 14:38:55,0 days 00:00:25.714000,25714
953,825,2,21,0 days 14:40:27,0 days 00:00:38.811000,38811
953,817,1,23,0 days 14:41:40,0 days 00:00:25.054000,25054
953,828,2,29,0 days 14:52:28,0 days 00:00:26.435000,26435
953,815,2,30,0 days 14:53:05,0 days 00:00:25.608000,25608
953,18,2,30,0 days 14:53:13,0 days 00:00:25.450000,25450
953,825,3,29,0 days 14:53:21,0 days 00:00:25.879000,25879
953,822,2,30,0 days 14:54:01,0 days 00:00:25.478000,25478
953,154,2,30,0 days 14:54:03,0 days 00:00:25.111000,25111
953,1,1,31,0 days 14:54:06,0 days 00:00:26.315000,26315
953,3,2,31,0 days 14:54:34,0 days 00:00:27.680000,27680
953,20,2,31,0 days 14:54:36,0 days 00:00:25.561000,25561
953,807,2,31,0 days 14:54:39,0 days 00:00:27.064000,27064
953,832,2,31,0 days 14:54:40,0 days 00:00:28.112000,28112
953,830,2,31,0 days 14:54:44,0 days 00:00:25.459000,25459
953,836,1,31,0 days 14:55:34,0 days 00:00:26.517000,26517
953,817,2,32,0 days 14:55:37,0 days 00:00:35.327000,35327
953,4,2,32,0 days 14:56:10,0 days 00:00:26.836000,26836
953,821,2,32,0 days 14:56:16,0 days 00:00:27.407000,27407
953,13,2,32,0 days 14:56:25,0 days 00:00:25.182000,25182
953,831,2,32,0 days 14:57:11,0 days 00:00:27.166000,27166
953,825,4,32,0 days 14:58:47,0 days 00:00:31.241000,31241
953,837,2,34,0 days 15:00:18,0 days 00:00:27.380000,27380
953,837,3,47,0 days 15:21:24,0 days 00:00:26.292000,26292
953,831,3,48,0 days 15:21:45,0 days 00:00:45.700000,45700
953,822,3,49,0 days 15:22:23,0 days 00:00:24.673000,24673
953,828,3,49,0 days 15:23:18,0 days 00:00:33.342000,33342
954,831,1,9,0 days 14:15:49,0 days 00:00:23.987000,23987
954,20,1,11,0 days 14:17:58,0 days 00:00:22.597000,22597
954,8,1,11,0 days 14:18:14,0 days 00:00:22.820000,22820
954,836,1,11,0 days 14:18:36,0 days 00:00:24.784000,24784
954,832,1,13,0 days 14:21:10,0 days 00:00:23.517000,23517
954,821,1,13,0 days 14:21:13,0 days 00:00:23.412000,23412
954,828,1,14,0 days 14:22:44,0 days 00:00:22.957000,22957
954,837,1,15,0 days 14:24:03,0 days 00:00:29.732000,29732
954,4,1,17,0 days 14:26:24,0 days 00:00:27.952000,27952
954,154,1,17,0 days 14:26:26,0 days 00:00:23.680000,23680
954,826,1,17,0 days 14:26:28,0 days 00:00:23,23000
954,830,1,20,0 days 14:29:59,0 days 00:00:23.586000,23586
954,817,1,21,0 days 14:31:21,0 days 00:00:22.872000,22872
954,3,1,21,0 days 14:31:29,0 days 00:00:22.466000,22466
954,807,1,21,0 days 14:31:34,0 days 00:00:22.876000,22876
954,13,1,22,0 days 14:32:47,0 days 00:00:22.925000,22925
954,822,1,23,0 days 14:33:59,0 days 00:00:22.184000,22184
954,1,1,24,0 days 14:35:00,0 days 00:00:22.243000,22243
954,815,1,30,0 days 14:43:33,0 days 00:00:22.556000,22556
954,8,2,33,0 days 14:47:15,0 days 00:00:23.263000,23263
954,831,2,35,0 days 14:51:16,0 days 00:00:23.608000,23608
954,20,2,37,0 days 14:51:55,0 days 00:00:22.361000,22361
954,817,2,38,0 days 14:53:47,0 days 00:00:24.018000,24018
954,836,2,38,0 days 14:54:55,0 days 00:00:24.516000,24516
954,154,2,39,0 days 14:55:43,0 days 00:00:23.055000,23055
954,828,2,39,0 days 14:56:10,0 days 00:00:23.299000,23299
954,825,1,39,0 days 14:56:12,0 days 00:00:23.162000,23162
954,821,2,41,0 days 14:58:41,0 days 00:00:23.928000,23928
954,826,2,44,0 days 15:02:16,0 days 00:00:22.627000,22627
954,837,2,44,0 days 15:03:24,0 days 00:00:25.069000,25069
954,830,2,46,0 days 15:04:02,0 days 00:00:22.909000,22909
954,815,2,46,0 days 15:04:50,0 days 00:00:24.757000,24757
954,154,3,46,0 days 15:05:13,0 days 00:00:32.114000,32114
954,832,2,48,0 days 15:07:17,0 days 00:00:24.445000,24445
954,3,2,51,0 days 15:10:35,0 days 00:00:22.728000,22728
954,807,2,51,0 days 15:11:06,0 days 00:00:23.111000,23111
955,837,1,1,0 days 17:05:57,0 days 00:00:33.405000,33405
955,832,1,4,0 days 17:11:34,0 days 00:00:22.028000,22028
955,830,1,5,0 days 17:13:24,0 days 00:00:20.069000,20069
955,4,1,5,0 days 17:13:24,0 days 00:00:20.282000,20282
955,826,1,5,0 days 17:13:37,0 days 00:00:24.802000,24802
955,817,1,6,0 days 17:15:04,0 days 00:00:19.840000,19840
955,18,1,6,0 days 17:15:21,0 days 00:00:20.185000,20185
955,825,1,6,0 days 17:15:24,0 days 00:00:20.772000,20772
955,13,1,7,0 days 17:17:02,0 days 00:00:19.445000,19445
955,831,1,7,0 days 17:17:13,0 days 00:00:20.670000,20670
955,8,1,8,0 days 17:18:49,0 days 00:00:20.593000,20593
955,821,1,8,0 days 17:19:20,0 days 00:00:29.227000,29227
955,154,1,10,0 days 17:22:51,0 days 00:00:21.132000,21132
955,835,1,11,0 days 17:24:54,0 days 00:00:20.965000,20965
955,1,1,15,0 days 17:31:52,0 days 00:00:20.108000,20108
955,815,1,16,0 days 17:33:39,0 days 00:00:20.614000,20614
955,828,1,16,0 days 17:34:12,0 days 00:00:21.083000,21083
955,822,1,19,0 days 17:39:20,0 days 00:00:19.732000,19732
955,20,1,20,0 days 17:40:51,0 days 00:00:20.422000,20422
955,807,1,20,0 days 17:41:18,0 days 00:00:20.347000,20347
955,830,2,20,0 days 17:41:33,0 days 00:00:22.497000,22497
955,3,1,21,0 days 17:42:18,0 days 00:00:20.058000,20058
955,817,2,22,0 days 17:45:00,0 days 00:00:20.155000,20155
955,4,2,24,0 days 17:48:59,0 days 00:00:20.654000,20654
955,831,2,24,0 days 17:49:03,0 days 00:00:20.713000,20713
955,18,2,25,0 days 17:50:53,0 days 00:00:20.640000,20640
955,828,2,25,0 days 17:51:13,0 days 00:00:20.559000,20559
955,154,2,26,0 days 17:52:45,0 days 00:00:23.588000,23588
955,832,2,27,0 days 17:54:32,0 days 00:00:21.030000,21030
955,13,2,28,0 days 17:56:01,0 days 00:00:19.858000,19858
955,836,1,29,0 days 17:58:28,0 days 00:00:26.187000,26187
955,821,2,29,0 days 17:58:37,0 days 00:00:21.533000,21533
955,835,2,31,0 days 18:02:14,0 days 00:00:20.561000,20561
956,807,1,8,0 days 14:12:55,0 days 00:00:22.601000,22601
956,4,1,8,0 days 14:13:00,0 days 00:00:21.924000,21924
956,18,1,9,0 days 14:14:05,0 days 00:00:22.859000,22859
956,822,1,9,0 days 14:14:09,0 days 00:00:21.047000,21047
956,832,1,9,0 days 14:14:11,0 days 00:00:22.605000,22605
956,815,1,9,0 days 14:14:12,0 days 00:00:21.883000,21883
956,3,1,10,0 days 14:15:15,0 days 00:00:21.890000,21890
956,825,1,11,0 days 14:16:43,0 days 00:00:22.033000,22033
956,835,1,12,0 days 14:17:57,0 days 00:00:21.745000,21745
956,13,1,12,0 days 14:18:00,0 days 00:00:21.097000,21097
956,828,1,12,0 days 14:18:03,0 days 00:00:22.980000,22980
956,836,1,13,0 days 14:19:05,0 days 00:00:22.613000,22613
956,817,1,14,0 days 14:20:04,0 days 00:00:21.183000,21183
956,830,1,15,0 days 14:21:12,0 days 00:00:21.945000,21945
956,1,1,21,0 days 14:28:15,0 days 00:00:22.918000,22918
956,821,1,21,0 days 14:29:00,0 days 00:00:22.053000,22053
956,8,1,22,0 days 14:29:32,0 days 00:00:21.916000,21916
956,836,2,23,0 days 14:31:36,0 days 00:00:23.738000,23738
956,807,2,24,0 days 14:32:37,0 days 00:00:21.580000,21580
956,18,2,26,0 days 14:35:01,0 days 00:00:22.035000,22035
956,154,1,26,0 days 14:35:02,0 days 00:00:22.662000,22662
956,4,2,26,0 days 14:35:08,0 days 00:00:22.879000,22879
956,815,2,26,0 days 14:35:10,0 days 00:00:21.412000,21412
956,837,1,27,0 days 14:36:58,0 days 00:00:23.326000,23326
956,3,2,28,0 days 14:38:13,0 days 00:00:17.959000,17959
956,836,3,27,0 days 14:38:14,0 days 00:00:18.064000,18064
956,1,2,28,0 days 14:38:16,0 days 00:00:16.983000,16983
956,830,2,28,0 days 14:38:17,0 days 00:00:17.165000,17165
956,817,2,28,0 days 14:38:18,0 days 00:00:19.408000,19408
956,8,2,28,0 days 14:38:20,0 days 00:00:21.206000,21206
956,822,2,28,0 days 14:38:22,0 days 00:00:20.876000,20876
956,831,1,28,0 days 14:38:23,0 days 00:00:20.929000,20929
956,832,2,28,0 days 14:38:24,0 days 00:00:33.462000,33462
956,18,3,28,0 days 14:38:27,0 days 00:00:18.307000,18307
956,154,2,28,0 days 14:38:29,0 days 00:00:18.860000,18860
956,825,2,28,0 days 14:38:32,0 days 00:00:17.721000,17721
956,13,2,28,0 days 14:38:33,0 days 00:00:17.388000,17388
956,835,2,28,0 days 14:38:35,0 days 00:00:16.851000,16851
956,4,3,28,0 days 14:38:36,0 days 00:00:16.764000,16764
956,815,3,28,0 days 14:38:37,0 days 00:00:16.544000,16544
956,828,2,28,0 days 14:38:39,0 days 00:00:16.419000,16419
956,807,3,28,0 days 14:38:40,0 days 00:00:16.227000,16227
956,821,2,28,0 days 14:38:43,0 days 00:00:16.475000,16475
956,837,2,28,0 days 14:38:45,0 days 00:00:16.218000,16218
956,3,3,29,0 days 14:40:18,0 days 00:00:18.220000,18220
956,836,4,28,0 days 14:40:19,0 days 00:00:18.342000,18342
956,1,3,29,0 days 14:40:21,0 days 00:00:18.716000,18716
956,830,3,29,0 days 14:40:22,0 days 00:00:18.455000,18455
956,817,3,29,0 days 14:40:23,0 days 00:00:18.347000,18347
956,8,3,29,0 days 14:40:26,0 days 00:00:18.455000,18455
956,822,3,29,0 days 14:40:27,0 days 00:00:17.800000,17800
956,831,2,29,0 days 14:40:29,0 days 00:00:17.739000,17739
956,18,4,29,0 days 14:40:31,0 days 00:00:18.964000,18964
956,154,3,29,0 days 14:40:32,0 days 00:00:19.554000,19554
956,825,3,29,0 days 14:40:34,0 days 00:00:19.611000,19611
956,13,3,29,0 days 14:40:35,0 days 00:00:19.015000,19015
956,835,3,29,0 days 14:40:37,0 days 00:00:18.382000,18382
956,4,4,29,0 days 14:40:38,0 days 00:00:18.194000,18194
956,815,4,29,0 days 14:40:39,0 days 00:00:17.970000,17970
956,828,3,29,0 days 14:40:41,0 days 00:00:19.041000,19041
956,807,4,29,0 days 14:40:42,0 days 00:00:19.028000,19028
956,832,3,29,0 days 14:40:43,0 days 00:00:18.636000,18636
956,821,3,29,0 days 14:40:44,0 days 00:00:18.308000,18308
956,837,3,29,0 days 14:40:46,0 days 00:00:17.828000,17828
956,821,4,41,0 days 14:56:13,0 days 00:00:21.921000,21921
956,831,3,43,0 days 14:58:35,0 days 00:00:22.707000,22707
956,825,4,49,0 days 15:05:46,0 days 00:00:27.119000,27119
956,807,5,50,0 days 15:06:56,0 days 00:00:27.834000,27834
956,835,4,50,0 days 15:06:59,0 days 00:00:22.728000,22728
956,828,4,50,0 days 15:07:01,0 days 00:00:24.326000,24326
956,837,4,50,0 days 15:07:11,0 days 00:00:25.234000,25234
956,822,4,51,0 days 15:07:54,0 days 00:00:21.639000,21639
956,1,4,54,0 days 15:10:44,0 days 00:00:22.109000,22109
956,3,4,55,0 days 15:11:53,0 days 00:00:21.035000,21035
956,13,4,56,0 days 15:13:53,0 days 00:00:21.231000,21231
956,817,4,60,0 days 15:18:09,0 days 00:00:22.284000,22284
957,8,1,5,0 days 13:14:16,0 days 00:00:29.578000,29578
957,822,1,5,0 days 13:14:17,0 days 00:00:29.808000,29808
957,832,1,5,0 days 13:14:18,0 days 00:00:30.786000,30786
957,807,1,5,0 days 13:14:18,0 days 00:00:30.747000,30747
957,4,1,5,0 days 13:14:19,0 days 00:00:32.374000,32374
957,20,1,5,0 days 13:14:20,0 days 00:00:31.381000,31381
957,154,1,5,0 days 13:14:21,0 days 00:00:31.632000,31632
957,821,1,5,0 days 13:14:22,0 days 00:00:41.508000,41508
957,825,1,5,0 days 13:14:23,0 days 00:00:30.804000,30804
957,836,1,5,0 days 13:14:25,0 days 00:00:31.812000,31812
957,817,1,6,0 days 13:16:16,0 days 00:00:30.198000,30198
957,13,1,6,0 days 13:16:20,0 days 00:00:29.243000,29243
957,826,1,6,0 days 13:16:22,0 days 00:00:30.315000,30315
957,18,1,6,0 days 13:16:23,0 days 00:00:30.093000,30093
957,835,1,6,0 days 13:16:27,0 days 00:00:29.784000,29784
957,837,1,6,0 days 13:16:29,0 days 00:00:29.998000,29998
957,1,1,7,0 days 13:18:15,0 days 00:00:30.343000,30343
957,3,1,7,0 days 13:18:22,0 days 00:00:29.395000,29395
957,830,1,7,0 days 13:18:23,0 days 00:00:31.995000,31995
957,815,1,7,0 days 13:18:27,0 days 00:00:29.475000,29475
957,831,1,7,0 days 13:18:46,0 days 00:00:30.981000,30981
957,828,1,7,0 days 13:18:48,0 days 00:00:35.393000,35393
957,828,2,10,0 days 13:25:31,0 days 00:01:44.980000,104980
957,20,2,15,0 days 13:34:24,0 days 00:00:29.163000,29163
957,8,2,16,0 days 13:36:00,0 days 00:00:30.462000,30462
957,13,2,16,0 days 13:36:16,0 days 00:00:29.403000,29403
957,826,2,16,0 days 13:36:19,0 days 00:00:30.327000,30327
957,822,2,16,0 days 13:36:28,0 days 00:00:29.282000,29282
957,831,2,16,0 days 13:36:33,0 days 00:00:30.143000,30143
957,154,2,16,0 days 13:36:36,0 days 00:00:30.882000,30882
957,835,2,16,0 days 13:36:38,0 days 00:00:55.697000,55697
957,1,2,17,0 days 13:37:20,0 days 00:00:28.728000,28728
957,3,2,17,0 days 13:37:29,0 days 00:00:29.715000,29715
957,815,2,17,0 days 13:37:40,0 days 00:00:28.915000,28915
957,817,2,17,0 days 13:37:41,0 days 00:00:29.813000,29813
957,832,2,17,0 days 13:37:56,0 days 00:00:29.895000,29895
957,807,2,17,0 days 13:38:06,0 days 00:00:29.867000,29867
957,4,2,17,0 days 13:38:11,0 days 00:00:28.799000,28799
957,18,2,17,0 days 13:38:19,0 days 00:00:29.588000,29588
957,825,2,17,0 days 13:38:33,0 days 00:00:29.201000,29201
957,821,2,17,0 days 13:38:37,0 days 00:00:29.884000,29884
957,837,2,17,0 days 13:38:55,0 days 00:00:30.135000,30135
957,830,2,18,0 days 13:39:11,0 days 00:00:29.429000,29429
957,835,3,19,0 days 13:42:54,0 days 00:00:41.486000,41486
957,13,3,38,0 days 14:13:29,0 days 00:00:29.346000,29346
957,4,3,39,0 days 14:15:22,0 days 00:00:28.936000,28936
957,825,3,40,0 days 14:17:42,0 days 00:00:28.450000,28450
958,18,1,7,0 days 14:14:06,0 days 00:00:22.229000,22229
958,836,1,9,0 days 14:16:53,0 days 00:00:23.486000,23486
958,18,2,10,0 days 14:18:47,0 days 00:00:16.486000,16486
958,831,1,11,0 days 14:19:45,0 days 00:00:22.778000,22778
958,20,1,14,0 days 14:23:42,0 days 00:00:21.640000,21640
958,807,1,14,0 days 14:24:03,0 days 00:00:22.014000,22014
958,154,1,14,0 days 14:24:03,0 days 00:00:22.427000,22427
958,817,1,15,0 days 14:25:05,0 days 00:00:22.241000,22241
958,4,1,15,0 days 14:25:20,0 days 00:00:22.099000,22099
958,821,1,15,0 days 14:25:32,0 days 00:00:22.828000,22828
958,1,1,16,0 days 14:26:24,0 days 00:00:21.441000,21441
958,830,1,16,0 days 14:26:36,0 days 00:00:22.389000,22389
958,832,1,16,0 days 14:26:49,0 days 00:00:22.960000,22960
958,822,1,16,0 days 14:26:54,0 days 00:00:21.704000,21704
958,3,1,17,0 days 14:27:51,0 days 00:00:21.233000,21233
958,828,1,17,0 days 14:28:54,0 days 00:00:23.873000,23873
958,825,1,24,0 days 14:38:48,0 days 00:00:21.990000,21990
958,826,1,24,0 days 14:39:02,0 days 00:00:22.105000,22105
958,13,1,25,0 days 14:40:31,0 days 00:00:21.793000,21793
958,835,1,26,0 days 14:41:39,0 days 00:00:21.892000,21892
958,815,1,27,0 days 14:43:00,0 days 00:00:22.689000,22689
958,18,3,28,0 days 14:45:17,0 days 00:00:22.718000,22718
958,8,1,29,0 days 14:45:43,0 days 00:00:21.951000,21951
958,837,1,29,0 days 14:46:44,0 days 00:00:24.254000,24254
958,817,2,33,0 days 14:51:15,0 days 00:00:22.006000,22006
958,836,2,35,0 days 14:55:42,0 days 00:00:22.765000,22765
958,154,2,36,0 days 14:56:35,0 days 00:00:22.303000,22303
958,825,2,36,0 days 14:56:36,0 days 00:00:22.051000,22051
958,821,2,37,0 days 14:58:00,0 days 00:00:22.520000,22520
958,830,2,38,0 days 14:58:38,0 days 00:00:21.687000,21687
958,807,2,39,0 days 15:00:48,0 days 00:00:23.350000,23350
958,835,2,39,0 days 15:00:49,0 days 00:00:21.665000,21665
958,831,2,39,0 days 15:01:04,0 days 00:00:22.965000,22965
958,815,2,40,0 days 15:02:11,0 days 00:00:29.941000,29941
958,1,2,41,0 days 15:02:31,0 days 00:00:21.773000,21773
958,20,2,41,0 days 15:02:46,0 days 00:00:21.535000,21535
958,3,2,42,0 days 15:03:58,0 days 00:00:22.351000,22351
958,832,2,42,0 days 15:04:57,0 days 00:00:22.417000,22417
958,822,2,43,0 days 15:06:27,0 days 00:00:21.405000,21405
958,4,2,44,0 days 15:07:43,0 days 00:00:21.897000,21897
958,828,2,45,0 days 15:10:26,0 days 00:00:23.198000,23198
958,826,2,46,0 days 15:11:10,0 days 00:00:27.951000,27951
958,8,2,50,0 days 15:15:47,0 days 00:00:21.857000,21857
958,828,3,62,0 days 15:35:34,0 days 00:00:23.308000,23308
958,13,2,65,0 days 15:39:36,0 days 00:00:22.366000,22366
959,835,1,2,0 days 14:06:10,0 days 00:00:19.298000,19298
959,826,1,7,0 days 14:13:06,0 days 00:00:23.243000,23243
959,831,1,7,0 days 14:13:07,0 days 00:00:29.865000,29865
959,815,1,8,0 days 14:14:25,0 days 00:00:19.233000,19233
959,832,1,9,0 days 14:15:46,0 days 00:00:22.751000,22751
959,13,1,9,0 days 14:15:48,0 days 00:00:18.590000,18590
959,830,1,11,0 days 14:18:08,0 days 00:00:19.017000,19017
959,3,1,11,0 days 14:18:12,0 days 00:00:19.693000,19693
959,825,1,11,0 days 14:18:33,0 days 00:00:19.034000,19034
959,817,1,12,0 days 14:19:31,0 days 00:00:18.964000,18964
959,822,1,12,0 days 14:19:43,0 days 00:00:18.796000,18796
959,807,1,12,0 days 14:19:45,0 days 00:00:19.608000,19608
959,836,1,12,0 days 14:20:05,0 days 00:00:19.813000,19813
959,20,1,13,0 days 14:20:57,0 days 00:00:19.230000,19230
959,18,1,13,0 days 14:21:12,0 days 00:00:19.427000,19427
959,837,1,13,0 days 14:21:38,0 days 00:00:31.317000,31317
959,1,1,14,0 days 14:22:05,0 days 00:00:18.650000,18650
959,8,1,14,0 days 14:22:21,0 days 00:00:22.393000,22393
959,4,1,14,0 days 14:22:38,0 days 00:00:19.258000,19258
